"Value"
377262028.8
732662715.733
603149568
403332454.4
720230912
382995677.867
773006148.267
805516817.067
480816162.133
458548002.133
453759965.867
731832524.8
744567825.067
646628113.067
472981367.467
606489514.667
519589956.267
889324185.6
1072270609.067
1101914299.733
495084544
896717568
653916654.933
581351867.733
540340224
462386790.4
498529280
695939959.467
427186073.6
565215931.733
723933405.867
568571238.4
474297741.217
530248789.333
698649309.867
841190212.267
804707891.2
701861939.2
635172215.467
550708531.2
811653188.267
911597226.667
1257144268.8
898263705.6
1548382088.533
1394830557.867
1127556334.933
947727854.933
1459247889.067
972198946.133
987374301.867
711003699.2
950218137.6
1411018786.133
936351453.867
1504043127.467
757136554.667
1114974549.333
885232657.067
695713877.333
547228518.4
727475200
705746141.867
929722658.133
855377203.2
914866944
1073999496.533
806163490.133
787972539.733
991286664.533
1225564808.533
1389531630.933
1068975889.067
1216475528.533
817779370.667
688811400.533
611015748.267
707402281.296
883174548.51
715027302.4
750980522.667
855533499.733
757265749.333
755956155.733
746086195.2
589368695.467
605219757.05
783256849.067
1097779404.8
1278578756.267
687775812.267
1175777433.6
1032798634.667
916539357.867
707819298.133
975392243.103
941895680
1160589431.467
1033804441.6
790917597.867
677819272.533
641389533.867
1014181017.6
587859182.933
681670519.467
605597866.667
647613047.467
628556270.933
703854114.133
521120733.867
698941644.8
615514777.6
536838485.333
516573457.067
478865356.8
517059140.267
845710899.2
1503235174.4
647758660.267
703807948.8
533837260.8
843117824
757894724.267
882162278.4
580397312
494885495.467
562550493.867
470996667.733
809741772.8
1059346875.733
659742242.133
600340019.2
655963328.623
836227430.4
881920529.067
1644083046.4
1015654161.067
1279771682.133
1200548829.867
1310336853.333
1174327569.067
1029591057.067
801054037.333
785927150.933
983235191.467
1025873783.467
854786457.6
960993945.6
1441988795.733
1034132821.333
982747801.6
891693909.333
1060652339.2
846512668.845
1235893947.733
717480174.933
1235384576
1483460369.067
1592292352
1115364403.2
837618261.333
1479963682.133
1373315686.4
801772253.867
1096648806.4
1001921109.333
717282457.6
795980151.467
622222148.267
1208188074.667
1207011669.333
741999906.133
861247607.467
998184328.533
970710988.8
1076161297.067
1566334225.067
1724294929.067
1433906653.867
1748651025.067
1250261196.8
943037542.4
1055861964.8
1509774728.533
819932313.6
1075772518.4
971703022.933
953645687.467
1035943867.733
1386257664
738360811.146
1971285094.4
848513774.933
894119680
968350062.417
782518903.467
1431111116.8
952178995.2
1159198771.2
937363763.2
953596450.133
953172548.267
801264622.933
800045056
1062971460.267
880813431.467
1463848415.661
1237580117.333
960480251.767
1004373691.733
753699925.333
1086609544.533
935826807.467
826850457.6
933857604.267
821816866.133
895530137.6
875564731.733
807278848
780347579.733
698377608.533
673838762.667
792445047.467
679432857.6
857752541.867
648475136
1066852386.133
742162602.667
1076608460.8
1062259234.133
907537408
894566212.267
840228676.267
933488196.267
926089608.533
679534233.6
787199778.133
800549819.733
892099515.733
1116315153.067
868460680.533
905577984
1242283059.2
1133402624
728468684.8
872739805.867
745615121.067
1062865851.733
1073316983.467
1034587989.333
870368256
876546048
954380083.2
809679360
768729565.867
641995537.067
1112248558.933
738937122.133
624098304
804244633.6
833584025.6
907184213.333
1074807244.8
1173474679.467
1016308992
862365098.667
564654267.733
1227592260.267
1280851029.333
813500706.133
962652842.667
1015296785.067
648479812.267
593186935.467
611541845.333
813359377.067
668513245.867
1162496443.733
904935577.6
1154743859.2
997845333.333
1127364829.867
1035363106.133
1099120640
1021417949.867
879760844.8
861734656
942554316.8
808859084.8
1624961365.333
1150084812.8
843655406.933
944073642.667
1062979157.333
1227748761.6
1599799381.333
1463190220.8
1556274824.533
967262720
1036174301.867
956003020.8
1114948795.733
990985864.533
809985382.4
860261597.867
740075554.133
1324202752
782118331.733
836249770.667
717201539.508
1214195848.533
920992012.798
2576165819.733
874163865.6
783238690.133
813545267.2
858574182.4
1047967846.4
1002365883.733
966505693.867
946585753.6
683553689.6
941884620.8
908158370.676
985772151.467
818738145.561
630960640
1150517009.067
888790971.733
1014863104
858244556.8
908919995.733
868081476.267
875757926.4
815672200.533
943718485.333
1448478054.4
967029248
1030550135.467
808021811.2
727353531.733
958597222.4
1451133320.533
1037067264
1020271803.733
897656217.6
1062775398.4
863036757.333
787619635.2
970645265.067
715675255.467
668733184
886289152
728467473.067
1388284330.667
1050490897.067
1041525870.258
1334551466.667
1029787050.667
938460364.8
1005082487.467
887566370.133
649962240
643443541.333
630663987.2
677312802.133
792466500.267
891717171.2
760438254.933
797786248.533
797819187.2
903391624.533
1478866483.2
832453888
1209326626.133
1133308433.067
1089206425.6
1221259724.8
986863308.8
1096204782.933
988407995.733
933855334.4
1016126259.2
3026012211.2
1273279812.267
1217033587.632
1262626730.667
1640472132.267
862106589.867
1138674056.533
1169816610.133
1363262122.667
1272721851.733
1049555882.667
1353089672.533
1093680281.6
1111959432.533
1535630045.867
1422285994.667
1548920507.733
1133884791.467
965893734.4
1440877209.6
938098346.667
995270058.667
1129987601.067
931934754.133
1791542016
1481207005.867
1446017655.467
1556474931.2
1166578380.8
660675464.533
877369685.333
930142617.6
790077559.467
936815138.133
1563745587.2
1259659468.8
1289278259.2
1109296793.6
922479774.888
1031858619.733
976668313.6
910457344
882847624.533
1176163362.133
1194862062.933
1511006293.333
1322737646.933
936366336
966709043.2
1395003409.067
812362871.467
1083634380.8
1138049211.733
1096051558.4
1199407667.2
1222745019.733
1429792494.933
1606332859.733
1224292744.533
1559449873.067
926387490.133
855703415.467
771347558.4
898556006.4
1361906671.822
768509286.4
769831560.533
928311210.667
909085952
943994572.8
878125209.6
1001439573.333
897360167.478
796954538.667
803675272.533
940156945.067
962333354.667
855822914.278
938628505.6
1130935688.533
790859810.133
814027321.731
700565896.533
716608938.667
857718749.867
984532889.6
758541038.933
868843724.8
915425536
1023568298.667
1032207513.6
769667054.933
970819242.667
949645312
1525597320.533
768780202.667
525941128.533
611406557.867
868418560
1167876129.307
1136630152.533
635082188.8
919410722.133
705696853.333
782604544
956995840
864953190.4
1113440529.067
886804275.2
941805107.2
597426312.533
584849732.267
549574485.333
619872307.2
534590907.733
720622062.933
500107485.867
436487662.933
520191812.267
872259635.2
462523016.533
474395392
323520870.4
456839082.667
797247112.533
1136276974.933
539691264
491552068.267
430357674.667
1009809134.933
669345655.467
643226282.667
495311769.6
2152261683.2
539260552.533
703086830.933
506053410.133
2597362875.733
512545723.733
796348228.267
499308987.733
434712251.733
619312657.067
397852569.6
392644454.4
504250589.867
359358378.667
511816601.6
388819421.867
450994158.933
396595046.4
501697536
309871462.4
445112832
661473877.333
469927953.067
395489075.2
497456059.733
426094882.133
350111556.267
525166728.533
398927513.6
355414596.267
278275908.267
235340697.6
284421649.067
236970240
331208942.933
253485789.867
502233634.133
312847172.267
362685081.6
356468087.467
354661512.533
290139938.133
380459946.667
378687641.6
338888704
321917934.933
339546589.867
326769885.867
241525384.533
368578952.533
202570496
272113561.6
153447082.667
242897646.933
235719748.267
142835626.667
266257203.2
199322572.8
506480759.467
317740202.667
326588842.667
319226914.133
424933000.533
200341521.067
226002363.733
223515528.533
328772096
248709085.867
290470212.267
152249139.2
285389568
199271611.733
188750421.333
208617949.867
179596151.467
144291430.4
288308019.2
210859690.667
276926600.533
280797934.933
195965354.667
390434935.467
214911812.267
156618803.2
205883392
296609553.067
129389892.267
155417668.267
128186470.4
116964395.839
84196130.133
113046493.867
99421320.533
115136494.933
112896307.2
123802163.2
453568430.905
208052582.4
230804206.933
136048827.733
140789060.267
135210035.2
105394500.267
145181986.133
148680533.333
135012522.667
134766370.133
225463244.8
118863360
123577907.2
164565060.267
142508663.467
159572821.333
204154094.933
121352516.267
224028876.8
187864115.2
180039321.6
154633368.975
139538739.2
171822540.8
181921723.733
261962649.6
281225164.8
230142378.667
226626662.4
162022263.467
127270963.2
121314850.133
252522069.333
150029892.267
116783189.333
166907289.6
365686749.867
188623155.2
245498402.133
240506112
387897105.067
257895577.6
230599287.467
179173666.133
392737553.067
138727560.533
191680375.467
142463641.6
291981192.533
166694604.8
168575522.133
116321757.867
196603153.067
128794214.4
112242602.667
98549981.867
154969207.467
151439223.467
226724449.54
453734314.667
140966058.667
231006003.2
207940898.133
370499242.667
169982208
217889467.733
276302421.333
190494242.133
225164032
216334694.4
206654412.8
186157073.067
293517260.8
296204561.067
303859046.4
628547072
338834790.4
342278400
313614882.133
199464004.267
414683818.667
204723575.467
343990579.2
317855573.333
252231987.2
454974310.4
263616102.4
305787067.733
392339353.6
377961642.667
279391522.133
294880597.333
420192989.867
346866568.533
345534293.333
548089292.8
807141427.2
508907724.8
602981120
473285905.067
714699246.933
518916386.133
632758766.933
878074282.667
578598741.333
613876548.267
469864516.267
456351675.733
453241190.4
402266658.133
502866517.333
431446272
351121049.6
492722312.533
422989267.876
394630007.467
431715345.067
531527202.133
633807394.133
446753951.35
832898440.533
625515605.333
639126289.067
687357337.6
496255897.6
576961945.6
466582801.067
613120085.333
442579473.067
563103010.133
571452637.867
715296341.333
771895415.467
548733542.4
565136622.933
748381252.267
596269448.533
666538490.299
596611020.8
340693828.267
454942242.133
1009044923.733
932837802.667
508609160.533
619360979.788
738384827.733
1030905907.2
425937681.067
493967650.133
551047475.2
647216110.933
728663483.733
2990416861.867
2223308697.6
2340928324.267
829673318.4
950903074.133
579644347.733
759280705.208
509076718.933
597683200
632118869.333
514673800.533
718821307.733
753374395.733
763077973.333
1005426124.8
608069478.4
606107835.733
643396693.333
489739537.067
1551263027.2
1168720486.4
855812676.267
1711092121.6
1206616883.2
1170487244.8
1394823714.133
1083012744.533
3263715606.745
714361651.2
964416460.8
1045280256
991589137.067
812925474.133
1077094792.533
1306094062.933
1025199189.333
981401565.867
619612535.467
739274069.333
1229236462.933
757173589.333
1119722342.4
724604706.133
1007069388.8
752137062.4
570551534.933
883145574.4
955925845.333
1012263270.4
843764155.733
1261181252.267
1393544686.933
2360047086.933
1593865557.333
1363683764.079
1425318690.133
1271860684.8
1245991509.333
1739550122.667
1543861009.067
880441395.2
778293282.133
621569467.733
911033531.733
952847667.2
1005705847.467
751136870.4
1095141597.867
1559706914.133
1079998003.2
1358046464
957245781.333
1914403208.533
1032311995.733
1299173393.067
1380012373.333
2008348620.8
1676726681.6
1359210359.467
1331063483.733
1155149260.8
1206940842.667
1328732448.239
1251302297.6
930018816
1231261149.867
1244262075.733
1249602440.533
1468023142.4
1551587720.533
1282132343.467
1239910246.4
1133047978.667
1297671338.667
1181944678.4
1163770180.267
898689211.733
1203501909.333
1471352012.8
1657412573.867
1473668642.133
1876161297.067
1403266525.867
1437278481.067
1416914193.067
1337665331.2
1968193450.667
1801968605.867
2063053789.867
1383918626.133
1223287773.867
1164832168.522
1353808213.333
1155186636.8
1109238613.333
1174662195.2
1548841437.867
1077976183.467
1288791569.067
1309799799.467
1392811195.733
1449410099.2
1351298628.267
1208449272.06
1353059635.2
1301415833.6
2366114088.394
1690424883.2
1310617651.2
1585252420.267
1656731204.267
1475657996.134
1258531549.867
1701099639.467
1592143138.133
1674465024
1275804002.666
1429473399.467
1600208384
1176042837.333
1258575428.267
1527937518.933
1671918182.4
1434108672
1287626342.4
1752413435.391
1422277444.267
1215041160.533
1098870681.6
1076419054.933
1563969416.533
1066172091.733
1070052334.933
1075129582.933
1195293849.6
1010387507.2
1159742835.898
975911185.067
1093566720
893281006.933
724251682.133
724251682.133
